Country,year,gdp_per_capita ($),Total_Population,suicides_no,suicides/100k_pop,percentage of elderly(%),Education index,"Inflation, consumer prices (annual %)",Unemployment Rate
Norway,1997,39335,4102100,533,12.99,8.239682114039152,0.84,2.566923359,4.690000057
Norway,1998,37334,4129400,548,13.27,8.311134789557805,0.867,2.2524133,3.74000001
Norway,1999,39013,4159745,583,14.02,8.34815595667523,0.876,2.365967366,3.25
Norway,2000,41099,4168315,541,12.98,8.388617462931665,0.888,3.085506091,3.460000038
Norway,2001,41281,4215103,549,13.02,8.3369967471732,0.878,3.00419704,3.74000001
Norway,2002,46049,4243689,494,11.64,8.294834989086146,0.88,1.286725284,4.019999981
Norway,2003,53533,4273124,502,11.75,8.242658064685228,0.892,2.487825535,4.21999979
Norway,2004,61450,4301960,529,12.3,8.211001496992068,0.912,0.454498502,4.260000229
Norway,2005,71215,4335092,533,12.3,8.179711064955484,0.901,1.532133676,4.380000114
Norway,2006,79007,4372103,532,12.17,8.13482664978387,0.906,2.329349808,3.400000095
Norway,2007,90797,4417369,485,10.98,8.057058398336205,0.907,0.712589074,2.49000001
Norway,2008,103431,4472089,505,11.29,7.939466320996742,0.905,3.753930818,2.549999952
Norway,2009,85394,4527536,573,12.66,7.809059939004351,0.905,2.197385869,3.099999905
Norway,2010,93638,4582885,548,11.96,7.687122849471457,0.912,2.418906395,3.519999981
Norway,2011,107430,4643300,598,12.88,7.575302048112334,0.914,1.284951588,3.210000038
Norway,2012,108408,4706585,515,10.94,7.479138271166887,0.907,0.696864111,3.119999886
Norway,2013,109804,4767605,554,11.62,7.418273955161974,0.915,2.120486204,3.420000076
Norway,2014,103443,4827178,548,11.35,7.404408952808453,0.907,2.041702867,3.480000019
Norway,2015,79187,4882909,590,12.08,7.420576545661612,0.912,2.171136654,4.300000191
Oman,2009,18557,2607549,13,0.5,0.9468278448458687,0.627,3.468810238,4.051000118
Oman,2010,21337,2748440,13,0.47,0.947373782945962,0.635,3.256579591,3.990999937
Oman,2014,22328,3631098,7,0.19,1.0820693905810308,0.694,1.022343145,3.542999983
Panama,1985,3443,1899700,56,2.95,1.63183660577986,,,
Panama,1986,3504,1939900,82,4.23,1.6341048507655034,,,
Panama,1987,3447,1980800,85,4.29,1.625605815831987,,,
Panama,1988,2859,2064310,87,4.21,1.9424892579118447,,,
Panama,1989,2802,2112479,70,3.31,1.9760669810208762,,,
Panama,1996,3992,2472851,113,4.57,2.257313521922671,0.586,1.255716611,3.779999971
Panama,1997,4227,2526210,145,5.74,2.3020255639871587,0.596,1.324351221,3.766000032
Panama,1998,4488,2579433,148,5.74,2.3435382892286793,0.607,0.559081293,3.769999981
Panama,1999,4606,2633348,143,5.43,2.3825943247911026,0.617,1.247182569,3.816999912
Panama,2000,4577,2688510,143,5.32,2.4211180170428976,0.627,1.498961116,3.813999891
Panama,2001,4558,2742982,162,5.91,2.4798194082206884,0.637,0.307062436,3.816999912
Panama,2002,4641,2800046,160,5.71,2.534529789867738,0.645,1.005830904,3.785000086
Panama,2003,4790,2858964,195,6.82,2.5862515232790617,0.651,0.391666667,3.790999889
Panama,2004,5144,2918453,186,6.37,2.637253366766571,0.655,0.474723078,3.739000082
Panama,2005,5499,2977595,172,5.78,2.6897546509851074,0.658,2.855883248,3.753000021
Panama,2006,5972,3037959,185,6.09,2.760537584608614,0.661,2.457893464,3.700000048
Panama,2007,6876,3097138,171,5.52,2.8289666136930287,0.665,4.168633003,3.684999943
Panama,2008,7972,3155636,186,5.89,2.8965317926402157,0.663,8.758683177,3.743000031
Panama,2009,8436,3214513,177,5.51,2.965456975908948,0.665,2.409053041,3.851999998
Panama,2010,8991,3274415,151,4.61,3.0374891392813677,0.665,3.491288726,3.720000029
Panama,2011,10403,3334191,144,4.32,3.120427114103541,0.662,5.875802437,2.378999949
Panama,2012,11908,3395244,135,3.98,3.201183773537336,0.668,5.698199592,2.388999939
Panama,2013,13189,3457387,130,3.76,3.281697999095849,0.674,4.027159916,2.285000086
Panama,2014,14181,3520213,147,4.18,3.364000985167659,0.681,2.626526999,2.707000017
Panama,2015,15158,3583382,110,3.07,3.451125221927218,0.681,0.137492058,2.976999998
Paraguay,1985,964,3077314,63,2.05,1.5013742504014864,,,
Paraguay,1986,1086,3167535,56,1.77,1.5319483446907454,,,
Paraguay,1987,1158,3261975,62,1.9,1.5542117888702396,,,
Paraguay,1989,1330,3459176,67,1.94,1.580087280901579,,,
Paraguay,1990,1600,3560229,99,2.78,1.586470982624994,0.431,37.25995618,
Paraguay,1991,1907,3662812,75,2.05,1.6225238969403835,0.442,24.22535211,5.099999905
Paraguay,1994,1981,3972517,108,2.72,1.6984949340682496,0.471,20.56619484,4.409999847
Paraguay,1995,2223,4076758,118,2.89,1.715554369427864,0.48,13.42541436,3.400000095
Paraguay,1996,2341,4181422,99,2.37,1.7570338511635517,0.488,9.79968339,8.149999619
Paraguay,1997,2326,4284973,126,2.94,1.791493201940829,0.499,6.949566085,5.360000134
Paraguay,1998,2057,4388094,138,3.14,1.822226233075226,0.509,11.55326844,4.420000076
Paraguay,1999,1868,4492220,161,3.58,1.8526252053550363,0.52,6.752265861,5.340000153
Paraguay,2000,1782,4598158,154,3.35,1.8836020858787366,0.524,8.982159768,7.610000134
Paraguay,2001,1630,4701314,152,3.23,1.9395854010176727,0.546,7.268060286,6.210000038
Paraguay,2002,1315,4809921,177,3.68,1.9941907569791688,0.568,10.51024209,9.390000343
Paraguay,2003,1339,4920489,174,3.54,2.043577376151029,0.57,14.23679705,6.809999943
Paraguay,2004,1598,5027301,234,4.65,2.081892450839924,0.579,4.32326493,6.510000229
Paraguay,2005,1704,5126457,239,4.66,2.1075179212465844,0.581,6.807382031,4.820000172
Paraguay,2006,2038,5223460,251,4.81,2.1435983045720652,0.569,9.589349411,5.28000021
Paraguay,2007,2599,5307169,227,4.28,2.168161594251097,0.568,8.130474177,4.710000038
Paraguay,2008,3438,5382169,222,4.12,2.1889502169106914,0.582,10.15478465,4.420000076
Paraguay,2009,2920,5456220,283,5.19,2.214573459281334,0.576,2.591946734,5.460000038
Paraguay,2010,3619,5534703,223,4.03,2.248630143297662,0.599,4.651162791,4.570000172
Paraguay,2011,4474,5610499,298,5.31,2.3028432943308608,0.604,8.253968254,4.670000076
Paraguay,2012,4319,5695283,275,4.83,2.359391096105321,0.605,3.67591898,4.090000153
Paraguay,2013,5006,5786207,323,5.58,2.4163324955363676,0.624,2.683857387,4.380000114
Paraguay,2014,5254,5877594,379,6.45,2.470738877166405,0.624,5.028827675,5.03000021
Philippines,1992,958,55304684,347,0.63,1.177001571874093,0.527,8.651003579,3.752000093
Philippines,1993,957,56781569,846,1.49,1.1699870428025685,0.53,6.716311041,3.697999954
Philippines,1997,1312,62772694,814,1.3,1.1785538469959567,0.552,5.590259397,3.617000103
Philippines,1998,1124,64252614,883,1.37,1.1870240796740192,0.556,9.234934323,3.805000067
Philippines,1999,1262,65740201,1043,1.59,1.1847104026956048,0.565,5.939049018,3.690999985
Philippines,2000,1205,67243482,1403,2.09,1.1711365571461634,0.572,3.977125032,3.653000116
Philippines,2001,1109,68738092,1204,1.75,1.1855871705022014,0.573,5.345501956,3.700000048
Philippines,2002,1158,70256443,1301,1.85,1.1888489714744026,0.584,2.722772277,3.625999928
Philippines,2003,1169,71781489,1544,2.15,1.1858405444891231,0.589,2.289156627,3.529999971
Philippines,2006,1599,76435755,1788,2.34,1.226953275989751,0.61,5.485232068,4.050000191
Philippines,2007,1915,78008654,1698,2.18,1.2787888892429806,0.619,2.9,3.430000067
Philippines,2008,2188,79595888,1820,2.29,1.3342133955462625,0.624,8.260447036,3.720000029
Philippines,2009,2073,81193855,2074,2.55,1.3941252081207378,0.615,4.219030521,3.859999895
Philippines,2010,2412,82760992,2116,2.56,1.461216172952591,0.622,3.789836348,3.609999895
Philippines,2011,2662,84201767,2449,2.91,1.5151891052357607,0.633,4.718417047,3.589999914
Poland,1990,1876,35164800,4970,14.13,4.433126308126308,0.665,567.8788007,
Poland,1991,2416,35396300,5316,15.02,4.298754389583092,0.671,76.76949921,12.98400021
Poland,1992,2650,35605400,5713,16.05,4.15274087638392,0.676,46.0985621,13.64999962
Poland,1993,2683,35792600,5624,15.71,4.0039002475372,0.698,36.96416661,14.39000034
Poland,1994,3081,35960000,5519,15.35,3.9365962180200222,0.71,32.99127661,14.82999992
Poland,1995,3937,36104900,5499,15.23,3.9709291536605837,0.713,27.95138856,13.69999981
Poland,1996,4413,36243300,5446,15.03,4.0283307535461725,0.723,19.79496692,12.68000031
Poland,1999,4640,36575200,5779,15.8,4.461219624226252,0.77,7.154072912,12.28999996
Poland,2000,4744,36233344,5841,16.12,4.671418128009383,0.777,9.900175388,16.30999947
Poland,2001,5249,36295390,5855,16.13,4.883821333783712,0.787,5.408335456,18.37000084
Poland,2002,5466,36347498,5925,16.3,5.086669239241721,0.804,1.90528215,19.88999939
Poland,2003,5983,36353775,5836,16.05,5.264064048369117,0.811,0.682701376,19.37000084
Poland,2004,7014,36371596,6072,16.69,5.495642808745594,0.796,3.382646819,19.06999969
Poland,2005,8417,36371365,6045,16.62,5.738195418291285,0.804,2.183798724,17.75
Poland,2006,9485,36348232,5805,15.97,5.993716558208388,0.808,1.284693944,13.84000015
Poland,2007,11816,36310843,5284,14.55,6.225512307714806,0.811,2.458743124,9.600000381
Poland,2008,14721,36262711,5682,15.67,6.412190197252489,0.815,4.164971935,7.119999886
Poland,2009,12141,36223402,6477,17.88,6.567102670257199,0.822,3.795392425,8.170000076
Poland,2010,13304,36027791,6357,17.64,6.797213850829767,0.832,2.580693703,9.640000343
Poland,2011,14686,36008237,6113,16.98,6.965725647717772,0.833,4.239401496,9.630000114
Poland,2012,13894,36013446,6368,17.68,7.12327001420525,0.817,3.560371517,10.09000015
Poland,2013,14552,36023694,6218,17.26,7.234827166808601,0.853,0.991982606,10.32999992
Poland,2014,15119,36059630,5934,16.46,7.367352354974247,0.849,0.053821313,8.989999771
Poland,2015,13228,36086575,5420,15.02,7.462622872910493,0.855,-0.874125874,7.5
Portugal,1985,2912,9313930,983,10.55,4.818320515614784,,,
Portugal,1986,4145,9349248,941,10.06,4.9883691180296,,,
Portugal,1987,5138,9378989,960,10.24,5.14728186588128,,,
Portugal,1988,5995,9400481,819,8.71,5.299579883199593,,,
Portugal,1989,6436,9415270,747,7.93,5.459715972032666,,,
Portugal,1990,8356,9420814,870,9.23,5.6042821777396306,0.536,13.63057057,
Portugal,1991,9483,9410507,942,10.01,5.718512296946381,0.55,11.84948418,3.920000076
Portugal,1992,11445,9401557,866,9.21,5.833001916597431,0.573,9.559260332,3.980000019
Portugal,1993,10098,9410082,780,8.29,5.908067538625062,0.606,6.783779947,5.300000191
Portugal,1994,10566,9436009,762,8.08,5.985772162786194,0.621,5.420440192,6.710000038
Portugal,1995,12469,9473844,809,8.54,6.151874571715557,0.632,4.222816141,7.059999943
Portugal,1996,12887,9515960,653,6.86,6.339181753601318,0.644,3.068977325,7.300000191
Portugal,1997,12237,9564579,628,6.57,6.507709330436813,0.652,2.336862983,6.570000172
Portugal,1998,12892,9617110,556,5.78,6.686863309247788,0.661,2.572752259,4.650000095
Portugal,1999,13180,9671357,545,5.64,6.871114363785765,0.652,2.340094903,4.579999924
Portugal,2000,12152,9740085,524,5.38,7.0798458124338755,0.661,2.853030393,3.809999943
Portugal,2001,12391,9809536,761,7.76,7.289651620627112,0.669,4.369903306,3.829999924
Portugal,2002,13614,9859832,1210,12.27,7.4544880683565395,0.669,3.600346583,4.5
Portugal,2003,16671,9895009,1156,11.68,7.60727958913428,0.681,3.218990907,6.130000114
Portugal,2007,24003,10005713,1020,10.19,8.466932841267784,0.684,2.453965281,7.960000038
Portugal,2008,26121,10030640,1038,10.35,8.710520963767019,0.688,2.588506577,7.550000191
Portugal,2009,24254,10049918,1025,10.2,8.941963506567914,0.702,-0.835530022,9.430000305
Portugal,2010,23673,10066628,1099,10.92,9.228045379247153,0.712,1.402572899,10.77000046
Portugal,2011,24337,10062815,1017,10.11,9.553738193537296,0.721,3.653011004,12.68000031
Portugal,2012,21573,10029396,1076,10.73,9.81914563947819,0.73,2.773338541,15.52999973
Portugal,2013,22641,9985074,1052,10.54,10.054076714904667,0.739,0.274416667,16.18000031
Portugal,2014,23091,9944433,1222,12.29,10.294694529089792,0.751,-0.278153367,13.89000034
Puerto Rico,1985,6582,3082500,269,8.73,3.2603406326034063,,,
Puerto Rico,1986,7002,3143200,310,9.86,3.4550776278951387,,,
Puerto Rico,1987,7533,3189400,272,8.53,3.442653790681633,,,
Puerto Rico,1988,8155,3235600,314,9.7,3.45221906292496,,,
Puerto Rico,1989,8576,3283800,327,9.96,3.4533162799196058,,,
Puerto Rico,1990,9552,3204000,371,11.58,3.838951310861423,,,
Puerto Rico,1991,9974,3237200,355,10.97,3.9602125293463484,,,16.18000031
Puerto Rico,1992,10533,3287900,314,9.55,4.5196021776818025,,,16.93000031
Puerto Rico,1993,11146,3312472,345,10.42,4.705126564088693,,,16.90999985
Puerto Rico,1994,11871,3343624,355,10.62,4.772007857342811,,,14.60000038
Puerto Rico,1995,12636,3375154,289,8.56,4.848786159090815,,,13.93000031
Puerto Rico,1996,13328,3401823,331,9.73,4.973304019638882,,,13.64000034
Puerto Rico,1997,14037,3432757,273,7.95,5.090398184316571,,,13.80000019
Puerto Rico,1998,15610,3464834,321,9.26,5.196093088442332,,,13.46000004
Puerto Rico,1999,16560,3492721,289,8.27,5.286279665624595,,,11.81000042
Puerto Rico,2000,17569,3511947,305,8.68,5.363463628579816,,,10.07999992
Puerto Rico,2001,19649,3522212,289,8.21,5.482776164523885,,,11.39999962
Puerto Rico,2002,20325,3523951,239,6.78,5.583647445722145,,,11.93999958
Puerto Rico,2003,21264,3519026,262,7.45,5.669438077468027,,,11.77999973
Puerto Rico,2004,22874,3511462,279,7.95,5.741853393258991,,,10.31000042
Puerto Rico,2005,23944,3504599,289,8.25,5.800606574389823,,,11.35000038
Puerto Rico,2006,24943,3499036,265,7.57,5.911399596917551,,,11.01000023
Puerto Rico,2007,25625,3493631,271,7.76,6.001463806566864,,,10.93000031
Puerto Rico,2008,26840,3488811,300,8.6,6.074591028290153,,,11.47999954
Puerto Rico,2009,27661,3484474,330,9.47,6.134067867919232,,,15.0
Puerto Rico,2010,28267,3480379,286,8.22,6.181625621807281,,,16.10000038
Puerto Rico,2011,28876,3475298,258,7.42,6.304437777709998,,,15.69999981
Puerto Rico,2012,29247,3472672,248,7.14,6.415261792648427,,,14.5
Puerto Rico,2013,29510,3471665,241,6.94,6.519926317775476,,,14.30000019
Puerto Rico,2014,29515,3470956,220,6.34,6.62059674625665,,,13.89999962
Puerto Rico,2015,29728,3469521,226,6.51,6.717642003031542,,,12.0
Qatar,1995,17559,463449,0,0.0,0.512030449952422,0.562,2.956521739,0.822000027
Qatar,2001,32510,539483,23,4.26,0.35552556799750873,0.616,1.471334348,0.846000016
Qatar,2004,45517,697191,21,3.01,0.384973414745744,0.646,6.79933665,0.860000014
Qatar,2005,55899,796618,17,2.13,0.34834763964660603,0.657,8.814395323,0.86500001
Qatar,2006,64762,940090,29,3.08,0.31103404993138956,0.648,11.83580962,0.870000005
Qatar,2007,71460,1115479,41,3.68,0.27871434603430456,0.652,13.75816258,0.519999981
Qatar,2008,87961,1310465,33,2.52,0.24876665916296886,0.663,15.05014516,0.310000002
Qatar,2009,64911,1506649,44,2.92,0.22964871048266716,0.657,-4.863278016,0.310000002
Qatar,2010,74055,1689592,47,2.78,0.23123925776163712,0.637,-2.425256752,0.449999988
Qatar,2011,90490,1854081,50,2.7,0.25834901495673596,0.651,1.138366235,0.560000002
Qatar,2012,93270,2003149,43,2.15,0.2942367242776249,0.682,2.315348534,0.479999989
Qatar,2013,93066,2135349,37,1.73,0.32889237309685676,0.651,3.221977568,0.280000001
Qatar,2014,91587,2251682,55,2.44,0.35253645941123124,0.634,3.349720857,0.200000003
Qatar,2015,69937,2354147,66,2.8,0.364760569327234,0.642,1.814077239,0.170000002
Qatar,2016,62484,2213121,68,3.07,0.4221639937445806,,,
Republic of Korea,1985,2731,36716700,3689,10.05,1.4312288413719099,,,
Republic of Korea,1986,3078,37540400,3458,9.21,1.4344546142289374,,,
Republic of Korea,1987,3834,38114900,3301,8.66,1.4511385311256226,,,
Republic of Korea,1988,5089,38700500,2949,7.62,1.5278872365990104,,,
Republic of Korea,1989,6217,39171500,3023,7.72,1.5735930459645404,,,
Republic of Korea,1990,7056,39589500,3159,7.98,1.627956907765948,0.676,8.573600687,2.45
Republic of Korea,1991,8145,39993700,3069,7.67,1.6822649567306849,0.686,9.333360725,2.410000086
Republic of Korea,1992,8671,40371200,3533,8.75,1.7368817374762207,0.694,6.212678645,2.50999999
Republic of Korea,1993,9479,40754800,4124,10.12,1.7750056435070227,0.707,4.80110249,2.880000114
Republic of Korea,1994,11073,41145300,4212,10.24,1.7987473660418078,0.723,6.265814772,2.480000019
Republic of Korea,1995,13217,42076400,4841,11.51,2.0396231616773295,0.737,4.480686995,2.059999943
Republic of Korea,1996,14071,42507100,5857,13.78,2.1074126440053544,0.751,4.924809687,2.049999952
Republic of Korea,1997,12978,42956100,6024,14.02,2.197592425755597,0.772,4.439063761,2.609999895
Republic of Korea,1998,8624,43395700,8569,19.75,2.306219279790394,0.768,7.513340122,6.960000038
Republic of Korea,1999,11074,43817300,7075,16.15,2.3862720888781372,0.778,0.812996589,6.340000153
Republic of Korea,2000,12686,44271743,6444,14.56,2.44736693560947,0.787,2.259184779,4.059999943
Republic of Korea,2001,11922,44710865,6911,15.46,2.5181172406304375,0.794,4.066419648,3.700000048
Republic of Korea,2002,13501,45110041,8611,19.09,2.6069916451638786,0.8,2.762511352,3.049999952
Republic of Korea,2003,14971,45455888,10898,23.97,2.723325963844332,0.81,3.514879242,3.349999905
Republic of Korea,2004,16708,45779970,11492,25.1,2.858820134657144,0.821,3.590591391,3.420000076
Republic of Korea,2005,19460,46151884,12011,26.02,3.0014896033280025,0.831,2.754090201,3.480000019
Republic of Korea,2006,21753,46513964,10653,22.9,3.1436258582476437,0.838,2.241847104,3.25
Republic of Korea,2007,23982,46814207,12174,26.0,3.311560954135141,0.847,2.534846871,3.00999999
Republic of Korea,2008,21278,47101747,12858,27.3,3.5083645623590143,0.851,4.673795957,2.960000038
Republic of Korea,2009,19036,47380017,15402,32.51,3.735958980343971,0.837,2.756686477,3.359999895
Republic of Korea,2010,22994,47598615,15558,32.69,4.006148078048069,0.856,2.939181359,3.319999933
Republic of Korea,2011,25157,47798017,15906,33.28,4.28715274945402,0.862,4.02584625,2.99000001
Republic of Korea,2012,25464,48020985,14159,29.49,4.561418304934811,0.865,2.187221208,2.809999943
Republic of Korea,2013,27060,48248224,14426,29.9,4.845792873122128,0.866,1.301377058,2.75
Republic of Korea,2014,29120,48465917,13834,28.54,5.164584010656395,0.865,1.274714702,3.079999924
Republic of Korea,2015,28410,48671752,13510,27.76,5.476897564731181,0.866,0.70620817,3.549999952
Romania,1989,1973,21344500,2529,11.85,4.352877790531519,,,
Romania,1990,1822,21401900,2079,9.71,4.41035608987987,0.632,,
Romania,1991,1351,21458000,2161,10.07,4.3182030012116694,0.609,230.6224949,8.069999695
Romania,1992,1183,21227100,2650,12.48,4.2469296324038615,0.6,211.2055876,8.260000229
Romania,1993,1237,21307600,2774,13.02,3.9197281721076047,0.597,255.1668618,8.36400032
Romania,1994,1406,21386000,2887,13.5,3.8151126905452166,0.598,136.7593928,8.170000076
Romania,1995,1756,21451300,2793,13.02,3.900462909007846,0.606,32.24248473,8.010000229
Romania,1996,1738,21397300,2828,13.22,3.950965776055858,0.622,38.82930134,6.739999771
Romania,1997,1677,21369000,2859,13.38,4.124666573073144,0.628,154.7634804,5.510000229
Romania,1998,1967,21338400,2838,13.3,4.294605031305065,0.634,59.09658275,5.630000114
Romania,1999,1698,21310800,2736,12.84,4.46956472774368,0.648,45.80378113,6.239999771
Romania,2000,1758,21290400,2836,13.32,4.689907188216285,0.654,45.66659404,6.96999979
Romania,2001,1914,21272887,2720,12.79,4.935531317399467,0.657,34.47701235,6.559999943
Romania,2002,2231,20700580,3067,14.82,5.189091320146585,0.667,22.53988626,8.109999657
Romania,2003,2898,20656841,2894,14.01,5.393259308139129,0.683,15.27348899,6.949999809
Romania,2004,3698,20610767,2720,13.2,5.590582824986572,0.703,11.87436359,7.71999979
Romania,2005,4847,20569960,2603,12.65,5.806175607536427,0.716,9.014912833,7.170000076
Romania,2006,6018,20526561,2721,13.26,6.00709003325009,0.733,6.558514123,7.269999981
Romania,2007,8593,20475026,2430,11.87,6.239195984415356,0.756,4.837329283,6.409999847
